"249","7","41","7-41","BGS-D","ZIP","SLOT-8","T-ONE",NULL,NULL,NULL,"VS2 2-41"
"250","7","42","7-42","BGS-D","ZIP","SLOT-8","T-ONE",NULL,NULL,NULL,"VS2 2-42"
"251","7","43","7-43","BGS-D",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"252","7","44","7-44","BGS-D","IDC","SLOT-8","T-ONE","MMR-5","IDC","3-160-36-4366",NULL
"253","7","45","7-45","BGS-D","FCC GS-I(1)","SLOT-8","T-ONE",NULL,NULL,NULL,"OM4-15"
"254","7","46","7-46","BGS-D","Centrex","SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"255","7","47","7-47","BGS-D","IGS-2(1)","SLOT-8","T-ONE",NULL,NULL,NULL,"IGS-2:45"
"256","7","48","7-48","BGS-D","IGS-2(2)","SLOT-8","T-ONE",NULL,NULL,NULL,"IGS-2:46"
"257","7","49","7-49","BGS-D","OOS","SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"258","7","50","7-50","BGS-D","FCC GS-I(2)","SLOT-9","T-ONE",NULL,NULL,NULL,"OM4-16"
"259","7","51","7-51","BGS-D",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"260","7","52","7-52","BGS-D",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"261","7","53","7-53","BGS-D",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"262","7","54","7-54","BGS-D",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"263","7","55","7-55","BGS-D",NULL,"SLOT-9","T-ONE","MMR3-78","NTT_Com","03-6744-0547",NULL
"264","7","56","7-56","BGS-D","Centrex","SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"265","7","57","7-57","BGS-D","FCC GS-I(3)","SLOT-9","T-ONE",NULL,NULL,NULL,"OM4-17"
"266","7","58","7-58","BGS-D",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"267","7","59","7-59","BGS-D","FCC GS-I(4)","SLOT-9","T-ONE",NULL,NULL,NULL,"OM4-18"
"268","7","60","7-60","BGS-D","FCC GS-I(5)","SLOT-9","T-ONE",NULL,NULL,NULL,"OM4-19"
"269","7","61","7-61","BGS-D","KDD(1)","SLOT-9","T-ONE","DSU-51","KDDI","03-5656-8911",NULL
"270","7","62","7-62","BGS-D","KDD(2)","SLOT-9","T-ONE","DSU-52","KDDI","03-5656-8912",NULL
"271","7","63","7-63","BGS-D","KDD(3)","SLOT-9","T-ONE","DSU-53","KDDI","03-5656-8913",NULL
"272","7","64","7-64","BGS-D","KDD","SLOT-9","T-ONE","DSU-62","KDDI","03-5656-8910",NULL
"273","7","65","7-65","BGS-D","FCC GS-H (6)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM4-25"
"274","7","66","7-66","BGS-D","FCC GS-H (7)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM4-26"
"275","7","67","7-67","BGS-D","FCC GS-I (6)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM4-54"
"276","7","68","7-68","BGS-D","FCC GS-I (7)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM4-55"
"277","7","69","7-69","BGS-D","FCC GS-I (8)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM4-56"
"278","7","70","7-70","BGS-D",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"279","7","71","7-71","BGS-D",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"280","7","72","7-72","BGS-D",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"281","7","73","7-73","BGS-D",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"282","7","74","7-74","BGS-D",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"283","7","75","7-75","BGS-D",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"284","7","76","7-76","BGS-D","Centrex","SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"285","7","77","7-77","BGS-D",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"286","7","78","7-78","BGS-D",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"287","7","79","7-79","BGS-D",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"288","7","80","7-80","BGS-D",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"289","3","1","3-1","BGS-F","OOS","SLOT-6","T-ONE",NULL,NULL,NULL,NULL
"290","3","2","3-2","BGS-F","T-Systems","SLOT-6","T-ONE",NULL,NULL,NULL,"to s4"
"291","3","3","3-3","BGS-F","fusion_PR/NP","SLOT-6","T-ONE",NULL,NULL,NULL,"to s5"
"292","3","4","3-4","BGS-F","TESTPRI","SLOT-6","T-ONE",NULL,NULL,NULL,"to s2"
"293","3","5","3-5","BGS-F","TESTSS7","SLOT-6","T-ONE",NULL,NULL,NULL,"to s3"
"294","3","6","3-6","BGS-F","KDD(1)","SLOT-6","T-ONE","DSU-59","KDDI","03-5656-8907",NULL
"295","3","7","3-7","BGS-F","KDD(2)","SLOT-6","T-ONE","DSU-60","KDDI","03-5656-8908",NULL
"296","3","8","3-8","BGS-F","KDD(3)","SLOT-6","T-ONE","DSU-61","KDDI","03-5656-8909",NULL
"297","3","9","3-9","BGS-F","IGS-3(1)","SLOT-6","T-ONE",NULL,NULL,NULL,"IGS-3:17"
"298","3","10","3-10","BGS-F","IGS-3(2)","SLOT-6","T-ONE",NULL,NULL,NULL,"IGS-3:18"
"299","3","11","3-11","BGS-F","NTT","SLOT-6","T-ONE",NULL,NULL,NULL,"DSU-83"
"300","3","12","3-12","BGS-F","VS3000LabPRI","SLOT-6","T-ONE",NULL,NULL,NULL,"VSLab-2"
"301","3","13","3-13","BGS-F","IDC","SLOT-6","T-ONE","MMR2-43","IDC","3-160-36-4593",NULL
"302","3","14","3-14","BGS-F","IDC","SLOT-6","T-ONE","MMR2-44","IDC","3-160-36-4594",NULL
"303","3","15","3-15","BGS-F",NULL,"SLOT-6","T-ONE",NULL,NULL,NULL,NULL
"304","3","16","3-16","BGS-F","NTTCom","SLOT-6","T-ONE","MMR2-74","NTT_Com","03-4335-2008",NULL
"305","3","17","3-17","BGS-F","VS3000LabSS7","SLOT-7","T-ONE",NULL,NULL,NULL,"VSLab1"
"306","3","18","3-18","BGS-F","VS3000LabSS7","SLOT-7","T-ONE",NULL,NULL,NULL,"VSLab6"
"307","3","19","3-19","BGS-F","VS3000LabSS7","SLOT-7","T-ONE",NULL,NULL,NULL,"VSLab7"
"308","3","20","3-20","BGS-F",NULL,"SLOT-7","T-ONE",NULL,NULL,NULL,NULL
"309","3","21","3-21","BGS-F","JTIN","SLOT-7","T-ONE","DSU-38","JTIN","03-6688-3876","3876"
"310","3","22","3-22","BGS-F","Centrex","SLOT-7","T-ONE",NULL,NULL,NULL,NULL
"311","3","23","3-23","BGS-F","NTTCom","SLOT-7","T-ONE","MMR3-36","NTT_Com",NULL,NULL
"312","3","24","3-24","BGS-F","IGS-1(1)","SLOT-7","T-ONE",NULL,NULL,NULL,"IGS-1:46"
"313","3","25","3-25","BGS-F","IGS-1(2)","SLOT-7","T-ONE",NULL,NULL,NULL,"IGS-1:47"
"314","3","26","3-26","BGS-F","Centrex","SLOT-7","T-ONE",NULL,NULL,NULL,NULL
"315","3","27","3-27","BGS-F","IDC","SLOT-7","T-ONE","MMR2-24","IDC","3-160-36-4539",NULL
"316","3","28","3-28","BGS-F",NULL,"SLOT-7","T-ONE",NULL,NULL,NULL,NULL
"317","3","29","3-29","BGS-F","JT","SLOT-7","T-ONE","DSU2-43","JT","03-6688-3694","3694"
"318","3","30","3-30","BGS-F",NULL,"SLOT-7","T-ONE",NULL,NULL,NULL,NULL
"319","3","31","3-31","BGS-F",NULL,"SLOT-7","T-ONE",NULL,NULL,NULL,NULL
"320","3","32","3-32","BGS-F",NULL,"SLOT-7","T-ONE",NULL,NULL,NULL,NULL
"321","3","33","3-33","BGS-F","VS3000LabPRI","SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"322","3","34","3-34","BGS-F","VS3000LabPRI","SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"323","3","35","3-35","BGS-F","VS3000LabPRI","SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"324","3","36","3-36","BGS-F","JT","SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"325","3","37","3-37","BGS-F","JTIN","SLOT-8","T-ONE","DSU2-15","JTIN","03-6688-3686","VSLab0"
"326","3","38","3-38","BGS-F",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,"VSLab4"
"327","3","39","3-39","BGS-F",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,"VSLab5"
"328","3","40","3-40","BGS-F",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,"3870"
"329","3","41","3-41","BGS-F",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,"3686"
"330","3","42","3-42","BGS-F","NTTCom","SLOT-8","T-ONE","MMR3-74","NTT_Com","03-6744-0543",NULL
"331","3","43","3-43","BGS-F",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"332","3","44","3-44","BGS-F",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"333","3","45","3-45","BGS-F",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"334","3","46","3-46","BGS-F","VS3000LabSS7","SLOT-8","T-ONE",NULL,NULL,NULL,"VSLab3"
"335","3","47","3-47","BGS-F","IGS-2(1)","SLOT-8","T-ONE",NULL,NULL,NULL,"IGS-2:18"
"336","3","48","3-48","BGS-F","IGS-2(2)","SLOT-8","T-ONE",NULL,NULL,NULL,"IGS-2:19"
"337","9","1","9-1","BGS-H","NTT TKO DTS-K LinkA","SLOT-6","T-ONE",NULL,NULL,NULL,"OM6-1"
"338","9","2","9-2","BGS-H","NTT NGY DTS-M linkA","SLOT-6","T-ONE",NULL,NULL,NULL,"OM6-61"
"339","9","3","9-3","BGS-H","NTT OSK DTS-L linkA","SLOT-6","T-ONE",NULL,NULL,NULL,"OM6-29"
"340","9","4","9-4","BGS-H","NTT TKO DTS-K(1)","SLOT-6","T-ONE",NULL,NULL,NULL,"OM6-2"
"341","9","5","9-5","BGS-H","NTT TKO DTS-L (1)","SLOT-6","T-ONE",NULL,NULL,NULL,"OM6-8"
"342","9","6","9-6","BGS-H","NTT NGY DTS-M(1)","SLOT-6","T-ONE",NULL,NULL,NULL,"OM6-62"
"343","9","7","9-7","BGS-H","NTT OSK DTS-L(1)","SLOT-6","T-ONE",NULL,NULL,NULL,"OM6-30"
"344","9","8","9-8","BGS-H","IDCYBBIN","SLOT-6","T-ONE","MMR2-40","IDCYBBIN","03-4360-2776",NULL
"345","9","9","9-9","BGS-H","ZIP","SLOT-6","T-ONE",NULL,NULL,NULL,"VS2 2-24"
"346","9","10","9-10","BGS-H","ZIP","SLOT-6","T-ONE",NULL,NULL,NULL,"VS2 2-25"
"347","9","11","9-11","BGS-H","IGS-3(1)","SLOT-6","T-ONE",NULL,NULL,NULL,"IGS-3:3"
"348","9","12","9-12","BGS-H","IGS-3(2)","SLOT-6","T-ONE",NULL,NULL,NULL,"IGS-3:4"
"349","9","13","9-13","BGS-H","JTIN","SLOT-6","T-ONE","DSU2-14","JTIN","03-6688-3685","3685"
"350","9","14","9-14","BGS-H","NTTCom","SLOT-6","T-ONE","MMR2-72","NTT_Com","03-4335-2006",NULL
"351","9","15","9-15","BGS-H","IDCYBB","SLOT-6","T-ONE","MMR2-31","IDCYBB","03-4360-2493",NULL
"352","9","16","9-16","BGS-H","Centrex","SLOT-6","T-ONE",NULL,NULL,NULL,NULL
"353","9","17","9-17","BGS-H","NTT TKO DTS-K LinkB","SLOT-7","T-ONE",NULL,NULL,NULL,"OM6-25"
"354","9","18","9-18","BGS-H","NTT NGY DTS-M linkB","SLOT-7","T-ONE",NULL,NULL,NULL,"OM6-57"
"355","9","19","9-19","BGS-H","NTT OSK DTS-L linkB","SLOT-7","T-ONE",NULL,NULL,NULL,"OM6-53"
"356","9","20","9-20","BGS-H","NTT TKO DTS-K(2)","SLOT-7","T-ONE",NULL,NULL,NULL,"OM6-3"
"357","9","21","9-21","BGS-H","NTT TKO DTS-L (2)","SLOT-7","T-ONE",NULL,NULL,NULL,"OM6-9"
"358","9","22","9-22","BGS-H","NTT NGY DTS-M(2)","SLOT-7","T-ONE",NULL,NULL,NULL,"OM6-63"
"359","9","23","9-23","BGS-H","NTTCom","SLOT-7","T-ONE","MMR3-21","NTT_Com","03-4335-2010",NULL
"360","9","24","9-24","BGS-H","IDCYBBIN","SLOT-7","T-ONE","MMR-15","IDCYBBIN","03-4360-2778",NULL
"361","9","25","9-25","BGS-H","IDCYBB","SLOT-7","T-ONE","MMR2-29","IDCYBB","03-4360-2491",NULL
"362","9","26","9-26","BGS-H",NULL,"SLOT-7","T-ONE",NULL,NULL,NULL,NULL
"363","9","27","9-27","BGS-H","KDD(1)","SLOT-7","T-ONE","DSU-71","KDDI","03-5657-4218",NULL
"364","9","28","9-28","BGS-H","KDD(2)","SLOT-7","T-ONE","DSU-72","KDDI","03-5657-4219",NULL
"365","9","29","9-29","BGS-H","KDD(3)","SLOT-7","T-ONE","DSU-73","KDDI","03-5657-4220",NULL
"366","9","30","9-30","BGS-H","Centrex","SLOT-7","T-ONE",NULL,NULL,NULL,NULL
"367","9","31","9-31","BGS-H","IGS-1(1)","SLOT-7","T-ONE",NULL,NULL,NULL,"IGS-1:3"
"368","9","32","9-32","BGS-H","IGS-1(2)","SLOT-7","T-ONE",NULL,NULL,NULL,"IGS-1:4"
"369","9","33","9-33","BGS-H","NTT TKO DTS-L LinkA","SLOT-8","T-ONE",NULL,NULL,NULL,"OM6-7"
"370","9","34","9-34","BGS-H","ZIP","SLOT-8","T-ONE",NULL,NULL,NULL,"VS2 2-26"
"371","9","35","9-35","BGS-H","ZIP","SLOT-8","T-ONE",NULL,NULL,NULL,"VS2 2-27"
"372","9","36","9-36","BGS-H","NTT TKO DTS-K(3)","SLOT-8","T-ONE",NULL,NULL,NULL,"OM6-4"
"373","9","37","9-37","BGS-H","NTT TKO DTS-L (3)","SLOT-8","T-ONE",NULL,NULL,NULL,"OM6-10"
"374","9","38","9-38","BGS-H",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"375","9","39","9-39","BGS-H","NTT OSK DTS-L(2)","SLOT-8","T-ONE",NULL,NULL,NULL,"OM6-31"
"376","9","40","9-40","BGS-H",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"377","9","41","9-41","BGS-H",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"378","9","42","9-42","BGS-H","Centrex","SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"379","9","43","9-43","BGS-H","IDC","SLOT-8","T-ONE","MMR-8","IDC","3-160-36-4369",NULL
"380","9","44","9-44","BGS-H","JT","SLOT-8","T-ONE","DSU2-46","JT","03-6688-3697","3697"
"381","9","45","9-45","BGS-H",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"382","9","46","9-46","BGS-H",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"383","9","47","9-47","BGS-H","IGS-2(1)","SLOT-8","T-ONE",NULL,NULL,NULL,"IGS-2:11"
"384","9","48","9-48","BGS-H","IGS-2(2)","SLOT-8","T-ONE",NULL,NULL,NULL,"IGS-2:12"
"385","9","49","9-49","BGS-H","NTT TKO DTS-L LinkB","SLOT-9","T-ONE",NULL,NULL,NULL,"OM6-26"
"386","9","50","9-50","BGS-H","ZIP","SLOT-9","T-ONE",NULL,NULL,NULL,"VS2 2-28"
"387","9","51","9-51","BGS-H","ZIP","SLOT-9","T-ONE",NULL,NULL,NULL,"VS2 2-29"
"388","9","52","9-52","BGS-H","NTT TKO DTS-K(4)","SLOT-9","T-ONE",NULL,NULL,NULL,"OM6-52"
"389","9","53","9-53","BGS-H","NTT TKO DTS-L(4)","SLOT-9","T-ONE",NULL,NULL,NULL,"OM6-11"
"390","9","54","9-54","BGS-H",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"391","9","55","9-55","BGS-H","KDDI-Hikari","SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"392","9","56","9-56","BGS-H","JT-OTK","SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"393","9","57","9-57","BGS-H","JTITFS","SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"394","9","58","9-58","BGS-H",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"395","9","59","9-59","BGS-H",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"396","9","60","9-60","BGS-H",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"397","9","61","9-61","BGS-H",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"398","9","62","9-62","BGS-H","Centrex","SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"399","9","63","9-63","BGS-H","IDC","SLOT-9","T-ONE","MMR2-45","IDC","3-160-36-4599",NULL
"400","9","64","9-64","BGS-H","JTIN","SLOT-9","T-ONE","DSU-43","JTIN","03-6688-3881","6880"
"401","9","65","9-65","BGS-H","NTT TKO DTS-K(5)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-6"
"402","9","66","9-66","BGS-H","NTT TKO DTS-L(5)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-12"
"403","9","67","9-67","BGS-H","NTT NGY DTS-M(3)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-64"
"404","9","68","9-68","BGS-H",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"405","9","69","9-69","BGS-H","NTT OSK DTS-L(3)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-32"
"406","9","70","9-70","BGS-H",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"407","9","71","9-71","BGS-H",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"408","9","72","9-72","BGS-H","NTT NGY DTS-M(4)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-38"
"409","9","73","9-73","BGS-H","NTT NGY DTS-M(5)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-39"
"410","9","74","9-74","BGS-H","NTT NGY DTS-M(6)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-40"
"411","9","75","9-75","BGS-H","NTT OSK DTS-L(4)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-78"
"412","9","76","9-76","BGS-H","NTT OSK DTS-L(5)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-79"
"413","9","77","9-77","BGS-H","NTT OSK DTS-L(6)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-80"
"414","9","78","9-78","BGS-H",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"415","9","79","9-79","BGS-H","CentrexIN","SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"416","9","80","9-80","BGS-H","CentrexIN","SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"417","10","1","10-1","BGS-J","NTT TKO DTS-K LinkA","SLOT-6","T-ONE",NULL,NULL,NULL,"OM6-13"
"418","10","2","10-2","BGS-J","ZIP","SLOT-6","T-ONE",NULL,NULL,NULL,"VS2 2-24"
"419","10","3","10-3","BGS-J","ZIP","SLOT-6","T-ONE",NULL,NULL,NULL,"VS2 2-25"
"420","10","4","10-4","BGS-J","NTT TKO DTS-K(1)","SLOT-6","T-ONE",NULL,NULL,NULL,"OM6-14"
"421","10","5","10-5","BGS-J","NTT TKO DTS-L (1)","SLOT-6","T-ONE",NULL,NULL,NULL,"OM6-20"
"422","10","6","10-6","BGS-J",NULL,"SLOT-6","T-ONE",NULL,NULL,NULL,NULL
"423","10","7","10-7","BGS-J",NULL,"SLOT-6","T-ONE",NULL,NULL,NULL,NULL
"424","10","8","10-8","BGS-J","IDC YBBIN","SLOT-6","T-ONE","MMR2-41","IDCYBBIN","03-4360-2777",NULL
"425","10","9","10-9","BGS-J",NULL,"SLOT-6","T-ONE",NULL,NULL,NULL,NULL
"426","10","10","10-10","BGS-J",NULL,"SLOT-6","T-ONE",NULL,NULL,NULL,NULL
"427","10","11","10-11","BGS-J","IGS-3(1)","SLOT-6","T-ONE",NULL,NULL,NULL,"IGS-3:19"
"428","10","12","10-12","BGS-J","IGS-3(2)","SLOT-6","T-ONE",NULL,NULL,NULL,"IGS-3:20"
"429","10","13","10-13","BGS-J","JTIN","SLOT-6","T-ONE","DSU2-62","JTIN","03-6688-6882","6882"
"430","10","14","10-14","BGS-J","NTTCom","SLOT-6","T-ONE","MMR3-35","NTT_Com",NULL,NULL
"431","10","15","10-15","BGS-J",NULL,"SLOT-6","T-ONE","MMR2-32","IDCYBB","03-4360-2494",NULL
"432","10","16","10-16","BGS-J","IDC","SLOT-6","T-ONE","MMR-11","IDC","3-160-36-4456",NULL
"433","10","17","10-17","BGS-J","NTT TKO DTS-K LinkB","SLOT-7","T-ONE",NULL,NULL,NULL,"OM6-27"
"434","10","18","10-18","BGS-J","ZIP","SLOT-7","T-ONE",NULL,NULL,NULL,"VS2 2-26"
"435","10","19","10-19","BGS-J","ZIP","SLOT-7","T-ONE",NULL,NULL,NULL,"VS2 2-27"
"436","10","20","10-20","BGS-J","NTT TKO DTS-K(2)","SLOT-7","T-ONE",NULL,NULL,NULL,"OM6-15"
"437","10","21","10-21","BGS-J","NTT TKO DTS-L (2)","SLOT-7","T-ONE",NULL,NULL,NULL,"OM6-21"
"438","10","22","10-22","BGS-J",NULL,"SLOT-7","T-ONE",NULL,NULL,NULL,NULL
"439","10","23","10-23","BGS-J","NTTCom","SLOT-7","T-ONE","MMR3-17","NTT_Com","03-4335-2015",NULL
"440","10","24","10-24","BGS-J",NULL,"SLOT-7","T-ONE","MMR-61","IDCYBBIN","03-4360-2779",NULL
"441","10","25","10-25","BGS-J","IDCYBB","SLOT-7","T-ONE","MMR2-30","IDCYBB","03-4360-2492",NULL
"442","10","26","10-26","BGS-J",NULL,"SLOT-7","T-ONE",NULL,NULL,NULL,NULL
"443","10","27","10-27","BGS-J","KDD(1)","SLOT-7","T-ONE","DSU-67","KDDI","03-5657-4214",NULL
"444","10","28","10-28","BGS-J","KDD(2)","SLOT-7","T-ONE","DSU-68","KDDI","03-5657-4215",NULL
"445","10","29","10-29","BGS-J","KDD(3)","SLOT-7","T-ONE","DSU-69","KDDI","03-5657-4216",NULL
"446","10","30","10-30","BGS-J","Centrex","SLOT-7","T-ONE",NULL,NULL,NULL,NULL
"447","10","31","10-31","BGS-J","IGS-1(1)","SLOT-7","T-ONE",NULL,NULL,NULL,"IGS-1:5"
"448","10","32","10-32","BGS-J","IGS-1(2)","SLOT-7","T-ONE",NULL,NULL,NULL,"IGS-1:6"
"449","10","33","10-33","BGS-J","NTT TKO DTS-L LinkA","SLOT-8","T-ONE",NULL,NULL,NULL,"OM6-19"
"450","10","34","10-34","BGS-J","NTT NGY DTS-N LinkA","SLOT-8","T-ONE",NULL,NULL,NULL,"OM6-81"
"451","10","35","10-35","BGS-J","NTT OSK DTS-M LinkA","SLOT-8","T-ONE",NULL,NULL,NULL,"OM6-41"
"452","10","36","10-36","BGS-J","NTT TKO DTS-K(3)","SLOT-8","T-ONE",NULL,NULL,NULL,"OM6-16"
"453","10","37","10-37","BGS-J","NTT TKO DTS-L (3)","SLOT-8","T-ONE",NULL,NULL,NULL,"OM6-22"
"454","10","38","10-38","BGS-J","NTT NGY DTS-N(1)","SLOT-8","T-ONE",NULL,NULL,NULL,"OM6-82"
"455","10","39","10-39","BGS-J","ZIP","SLOT-8","T-ONE",NULL,NULL,NULL,"VS2 2-28"
"456","10","40","10-40","BGS-J","ZIP","SLOT-8","T-ONE",NULL,NULL,NULL,"VS2 2-29"
"457","10","41","10-41","BGS-J",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"458","10","42","10-42","BGS-J","Centrex","SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"459","10","43","10-43","BGS-J","NTT OSK DTS-M(1)","SLOT-8","T-ONE",NULL,NULL,NULL,"OM6-78"
"460","10","44","10-44","BGS-J","JT","SLOT-8","T-ONE","DSU2-39","JT","03-6688-3690","3690"
"461","10","45","10-45","BGS-J",NULL,"SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"462","10","46","10-46","BGS-J","Centrex","SLOT-8","T-ONE",NULL,NULL,NULL,NULL
"463","10","47","10-47","BGS-J","IGS-2(1)","SLOT-8","T-ONE",NULL,NULL,NULL,"IGS-2:6"
"464","10","48","10-48","BGS-J","IGS-2(2)","SLOT-8","T-ONE",NULL,NULL,NULL,"IGS-2:7"
"465","10","49","10-49","BGS-J","NTT TKO DTS-L LinkB","SLOT-9","T-ONE",NULL,NULL,NULL,"OM6-28"
"466","10","50","10-50","BGS-J","NTT NGY DTS-N linkB","SLOT-9","T-ONE",NULL,NULL,NULL,"OM6-60"
"467","10","51","10-51","BGS-J","NTT OSK DTS-M LinkB","SLOT-9","T-ONE",NULL,NULL,NULL,"OM6-56"
"468","10","52","10-52","BGS-J","NTT TKO DTS-K(4)","SLOT-9","T-ONE",NULL,NULL,NULL,"OM6-17"
"469","10","53","10-53","BGS-J","NTT TKO DTS-L (4)","SLOT-9","T-ONE",NULL,NULL,NULL,"OM6-23"
"470","10","54","10-54","BGS-J","NTT NGY DTS-N(2)","SLOT-9","T-ONE",NULL,NULL,NULL,"OM6-83"
"471","10","55","10-55","BGS-J","KDDI-Hikari","SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"472","10","56","10-56","BGS-J","JT-OTK","SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"473","10","57","10-57","BGS-J","JTITFS","SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"474","10","58","10-58","BGS-J","NTT OSK DTS-M(2)","SLOT-9","T-ONE",NULL,NULL,NULL,"OM6-43"
"475","10","59","10-59","BGS-J",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"476","10","60","10-60","BGS-J",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"477","10","61","10-61","BGS-J","IDC","SLOT-9","T-ONE","MMR-6","IDC","3-160-36-4367",NULL
"478","10","62","10-62","BGS-J",NULL,"SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"479","10","63","10-63","BGS-J","CentrexIN","SLOT-9","T-ONE",NULL,NULL,NULL,NULL
"480","10","64","10-64","BGS-J","JTIN","SLOT-9","T-ONE","DSU-37","JTIN","03-6688-3875","3875"
"481","10","65","10-65","BGS-J","NTT TKO DTS-K(5)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-18"
"482","10","66","10-66","BGS-J","NTT TKO DTS-L (5)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-24"
"483","10","67","10-67","BGS-J",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"484","10","68","10-68","BGS-J","NTT NGY DTS-N(3)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-84"
"485","10","69","10-69","BGS-J",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"486","10","70","10-70","BGS-J","NTT OSK DTS-M(3)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-44"
"487","10","71","10-71","BGS-J",NULL,"SLOT-10","T-ONE",NULL,NULL,NULL,NULL
"488","10","72","10-72","BGS-J","NTT NGY DTS-N(4)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-66"
"489","10","73","10-73","BGS-J","NTT NGY DTS-N(5)","SLOT-10","T-ONE",NULL,NULL,NULL,"OM6-67"
